1,,
A8:BD:27:CF:3D:41,eduroam,-82
A8:BD:27:CE:FE:20,SenecaGuest,-79
A8:BD:27:CE:FE:21,eduroam,-78
A8:BD:27:CE:FE:22,SenecaNET,-75
70:3A:0E:5F:EE:80,SenecaGuest,-74
70:3A:0E:5F:EE:82,SenecaNET,-67
70:3A:0E:5F:BD:20,SenecaGuest,-73
70:3A:0E:5F:BD:21,eduroam,-73
70:3A:0E:5F:BD:22,SenecaNET,-69
70:3A:0E:5F:CA:C0,SenecaGuest,-79
70:3A:0E:5F:E8:02,SenecaNET,-80
40:E3:D6:23:44:62,eduroam,-69
24:DE:C6:4F:5E:F1,SenecaGuest,-78
24:DE:C6:4F:5E:F2,eduroam,-80
A8:BD:27:CF:89:22,SenecaNET,-82
A8:BD:27:CF:53:82,SenecaNET,-84
A8:BD:27:CF:18:01,eduroam,-83
A8:BD:27:CF:95:40,SenecaGuest,-83
70:3A:0E:5F:EE:40,SenecaGuest,-78
40:E3:D6:23:44:64,SenecaNET,-65
70:3A:0E:5F:EF:C0,SenecaGuest,-71
70:3A:0E:5F:DD:40,SenecaGuest,-59
70:3A:0E:5F:DD:41,eduroam,-56
70:3A:0E:5F:EF:C2,SenecaNET,-68
A8:BD:27:CF:20:C0,SenecaGuest,-63
A8:BD:27:CF:20:C1,eduroam,-62
A8:BD:27:CF:20:C2,SenecaNET,-62
A8:BD:27:CF:1D:00,SenecaGuest,-83
70:3A:0E:5F:DD:42,SenecaNET,-57
70:3A:0E:5F:E9:40,SenecaGuest,-74
70:3A:0E:5F:E9:41,eduroam,-74
70:3A:0E:5F:E9:42,SenecaNET,-66
D8:C7:C8:E9:34:41,SenecaGuest,-82
D8:C7:C8:E9:34:42,eduroam,-82
70:3A:0E:5F:EF:C1,eduroam,-73
A8:BD:27:CF:18:E2,SenecaNET,-61
8,,
5E:CF:7F:19:98:54,ESP8266-Eagle,-68
A8:BD:27:CF:1C:A0,SenecaGuest,-65
A8:BD:27:CF:1C:A1,eduroam,-63
A8:BD:27:CF:1F:20,SenecaGuest,-84
70:3A:0E:5F:EE:41,eduroam,-77
70:3A:0E:5F:EE:42,SenecaNET,-70
A8:BD:27:CF:83:21,eduroam,-74
A8:BD:27:CF:83:22,SenecaNET,-67
70:3A:0E:5F:22:00,SenecaGuest,-67
70:3A:0E:5F:22:01,eduroam,-66
70:3A:0E:5F:22:02,SenecaNET,-62
70:3A:0E:5F:C8:62,SenecaNET,-84
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-84
A8:BD:27:CF:1C:A2,SenecaNET,-59
70:3A:0E:5F:DC:40,SenecaGuest,-53
70:3A:0E:5F:DC:41,eduroam,-47
70:3A:0E:5F:DC:42,SenecaNET,-46
40:E3:D6:23:44:61,SenecaGuest,-65
40:E3:D6:23:44:62,eduroam,-66
A8:BD:27:CF:53:80,SenecaGuest,-87
A8:BD:27:CF:53:81,eduroam,-85
A8:BD:27:CE:E6:C1,eduroam,-83
5E:CF:7F:C6:D5:05,ESP8266-Aardvark,-82
5E:CF:7F:C3:34:38,ESP8266-Carp,-69
A8:BD:27:CF:18:E1,eduroam,-74
A8:BD:27:CF:18:E2,SenecaNET,-71
A8:BD:27:CF:18:E0,SenecaGuest,-75
A8:BD:27:CE:EC:22,SenecaNET,-83
A8:BD:27:CF:53:82,SenecaNET,-92
70:3A:0E:5F:BD:20,SenecaGuest,-76
70:3A:0E:5F:BD:21,eduroam,-73
70:3A:0E:5F:EE:80,SenecaGuest,-73
70:3A:0E:5F:EE:81,eduroam,-71
70:3A:0E:5F:EE:82,SenecaNET,-66
70:3A:0E:5F:E8:00,SenecaGuest,-74
70:3A:0E:5F:E8:01,eduroam,-74
70:3A:0E:61:A3:01,eduroam,-81
70:3A:0E:61:A3:02,SenecaNET,-79
A8:BD:27:CF:2E:00,SenecaGuest,-81
A8:BD:27:CF:2E:01,eduroam,-79
A8:BD:27:CF:3D:40,SenecaGuest,-79
A8:BD:27:CE:FE:20,SenecaGuest,-78
A8:BD:27:CE:FE:21,eduroam,-77
A8:BD:27:CE:FE:22,SenecaNET,-75
70:3A:0E:5F:BD:22,SenecaNET,-71
A8:BD:27:CF:86:C2,SenecaNET,-87
A8:BD:27:CF:3C:20,SenecaGuest,-81
A8:BD:27:CF:3C:21,eduroam,-86
70:3A:0E:5F:B4:A2,SenecaNET,-86
70:3A:0E:5F:DD:40,SenecaGuest,-60
A8:BD:27:CF:20:C0,SenecaGuest,-63
70:3A:0E:5F:DD:41,eduroam,-58
70:3A:0E:5F:DD:42,SenecaNET,-50
A8:BD:27:CF:20:C1,eduroam,-62
A8:BD:27:CF:20:C2,SenecaNET,-59
70:3A:0E:5F:E9:41,eduroam,-75
D8:C7:C8:E9:34:42,eduroam,-83
70:3A:0E:5F:EF:C0,SenecaGuest,-71
70:3A:0E:5F:EF:C1,eduroam,-70
70:3A:0E:5F:EF:C2,SenecaNET,-67
70:3A:0E:5F:B4:42,SenecaNET,-81
A8:BD:27:CF:1D:00,SenecaGuest,-79
70:3A:0E:5F:B6:A1,eduroam,-91
70:3A:0E:5F:E9:42,SenecaNET,-67
24:DE:C6:4F:5E:F2,eduroam,-80
40:E3:D6:23:44:64,SenecaNET,-64
9,,
5E:CF:7F:19:98:54,ESP8266-Eagle,-59
A8:BD:27:CF:1C:A0,SenecaGuest,-62
A8:BD:27:CF:1C:A1,eduroam,-60
5E:CF:7F:C3:34:38,ESP8266-Carp,-78
70:3A:0E:5F:DC:40,SenecaGuest,-44
70:3A:0E:5F:DC:41,eduroam,-47
70:3A:0E:5F:22:01,eduroam,-70
70:3A:0E:5F:DC:42,SenecaNET,-46
70:3A:0E:5F:EE:40,SenecaGuest,-73
70:3A:0E:5F:EE:41,eduroam,-75
5E:CF:7F:C6:D5:05,ESP8266-Aardvark,-85
A8:BD:27:CF:83:20,SenecaGuest,-71
A8:BD:27:CF:83:21,eduroam,-71
A8:BD:27:CF:83:22,SenecaNET,-70
70:3A:0E:5F:22:02,SenecaNET,-62
A8:BD:27:CF:1C:A2,SenecaNET,-55
A8:BD:27:CF:52:80,SenecaGuest,-67
A8:BD:27:CF:89:20,SenecaGuest,-76
A8:BD:27:CF:89:21,eduroam,-77
A8:BD:27:CF:89:22,SenecaNET,-74
